EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,OverTime,PercentSalaryHike,TotalWorkingYears,WorkLifeBalance,YearsAtCompany
RM608,49,46-55,Yes,Travel_Rarely,Sales,11,3,Marketing,1,840,Female,Sales Executive,4,Married,7654,5k-10k,No,18,9,4,9
RM640,49,46-55,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,887,Female,Research Scientist,1,Married,3580,Upto 5k,No,16,7,3,4
RM678,49,46-55,No,Travel_Rarely,Research & Development,8,2,Other,1,944,Female,Laboratory Technician,2,Married,7403,5k-10k,No,11,29,2,26
RM822,49,46-55,No,Travel_Rarely,Sales,8,4,Technical Degree,1,1138,Male,Sales Executive,2,Married,13120,10k-15k,No,17,22,3,9
RM900,49,46-55,No,Travel_Rarely,Research & Development,4,2,Medical,1,1256,Male,Manager,3,Married,18711,15k+,No,13,23,4,1
RM1007,49,46-55,Yes,Travel_Frequently,Research & Development,28,2,Life Sciences,1,1420,Male,Laboratory Technician,1,Single,4284,Upto 5k,No,20,20,3,4
RM1045,49,46-55,No,Travel_Rarely,Research & Development,5,4,Technical Degree,1,1473,Male,Healthcare Representative,3,Married,6651,5k-10k,No,14,20,2,3
RM1055,49,46-55,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,1484,Male,Healthcare Representative,2,Divorced,10466,10k-15k,No,14,29,3,8
RM1072,49,46-55,No,Travel_Rarely,Research & Development,3,2,Medical,1,1509,Female,Laboratory Technician,1,Married,4789,Upto 5k,No,25,10,3,3
RM1148,49,46-55,No,Travel_Rarely,Research & Development,25,4,Life Sciences,1,1617,Female,Laboratory Technician,1,Married,3211,Upto 5k,No,14,10,2,9
RM1177,49,46-55,No,Travel_Rarely,Research & Development,22,4,Other,1,1655,Female,Research Director,2,Married,16413,15k+,No,16,27,3,4
RM1182,49,46-55,No,Travel_Rarely,Research & Development,6,1,Life Sciences,1,1661,Female,Healthcare Representative,3,Married,13966,10k-15k,Yes,19,30,3,15
RM1193,49,46-55,No,Travel_Rarely,Research & Development,16,3,Medical,1,1674,Female,Laboratory Technician,1,Divorced,2587,Upto 5k,Yes,16,17,2,2
RM1196,49,46-55,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1677,Male,Manager,3,Single,15379,15k+,No,14,23,3,8
RM1255,49,46-55,No,Travel_Rarely,Sales,11,4,Marketing,1,1757,Female,Sales Executive,4,Single,4507,Upto 5k,No,12,8,4,5
RM1378,49,46-55,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,1941,Male,Research Director,4,Married,19161,15k+,No,15,28,3,5
RM1469,49,46-55,No,Travel_Frequently,Sales,2,3,Medical,1,2065,Male,Sales Executive,2,Married,5390,5k-10k,No,14,17,2,9
RM1469,49,46-55,No,Travel_Frequently,Sales,2,3,Medical,1,2065,Male,Sales Executive,2,Married,5390,5k-10k,No,14,17,2,9
RM037,50,46-55,Yes,Travel_Rarely,Sales,3,2,Marketing,1,47,Male,Sales Representative,3,Married,2683,Upto 5k,Yes,14,3,3,3
RM063,50,46-55,No,Travel_Rarely,Research & Development,7,2,Medical,1,80,Female,Research Director,3,Divorced,18740,15k+,Yes,12,29,2,27
RM107,50,46-55,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,141,Female,Research Director,2,Married,18172,15k+,Yes,19,28,2,8
RM132,50,46-55,No,Travel_Frequently,Sales,12,3,Marketing,1,174,Female,Sales Executive,4,Single,9208,5k-10k,No,11,16,3,2
RM166,50,46-55,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,226,Female,Manager,2,Single,19926,15k+,No,15,21,3,5
RM184,50,46-55,No,Travel_Rarely,Research & Development,1,3,Medical,1,249,Male,Laboratory Technician,3,Married,3690,Upto 5k,No,15,5,2,3
RM234,50,46-55,No,Travel_Rarely,Sales,1,4,Medical,1,323,Female,Manager,4,Divorced,19517,15k+,No,11,32,2,7
RM280,50,46-55,No,Travel_Rarely,Research & Development,4,1,Life Sciences,1,385,Male,Research Director,2,Divorced,19144,15k+,No,14,28,2,10
RM368,50,46-55,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,491,Male,Healthcare Representative,4,Single,10496,10k-15k,No,15,20,3,4
RM426,50,46-55,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,569,Male,Manager,3,Married,17046,15k+,No,15,28,3,27
RM478,50,46-55,No,Travel_Frequently,Human Resources,3,3,Medical,1,644,Male,Manager,2,Married,18200,15k+,No,11,32,3,32
RM524,50,46-55,No,Travel_Rarely,Research & Development,28,1,Medical,1,716,Male,Laboratory Technician,3,Married,3221,Upto 5k,Yes,11,20,3,20
RM529,50,46-55,Yes,Travel_Frequently,Sales,8,2,Technical Degree,1,723,Male,Sales Executive,3,Married,6796,5k-10k,Yes,14,18,3,4
RM540,50,46-55,No,Travel_Rarely,Sales,8,4,Marketing,1,738,Male,Sales Representative,2,Married,3875,Upto 5k,No,15,4,3,2
RM589,50,46-55,No,Travel_Rarely,Research & Development,2,3,Medical,1,815,Male,Research Director,3,Married,17639,15k+,No,16,30,3,4
RM654,50,46-55,No,Non-Travel,Research & Development,2,4,Life Sciences,1,905,Male,Manager,1,Divorced,17924,15k+,No,11,31,3,31
RM715,50,46-55,No,Travel_Rarely,Research & Development,1,2,Medical,1,997,Male,Research Director,4,Divorced,17399,15k+,No,22,32,2,5
RM722,50,46-55,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,1005,Male,Manufacturing Director,3,Married,13973,10k-15k,Yes,18,22,3,12
RM743,50,46-55,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,1030,Male,Laboratory Technician,4,Married,2380,Upto 5k,No,18,8,3,1
RM752,50,46-55,No,Non-Travel,Sales,1,3,Life Sciences,1,1040,Female,Sales Executive,3,Married,6347,5k-10k,No,12,19,3,18
RM767,50,46-55,No,Travel_Rarely,Research & Development,2,4,Medical,1,1061,Male,Research Director,3,Married,19237,15k+,Yes,11,29,2,8
RM802,50,46-55,Yes,Travel_Frequently,Sales,1,4,Other,1,1113,Male,Sales Executive,3,Single,4728,Upto 5k,Yes,14,5,3,0
RM868,50,46-55,No,Travel_Frequently,Research & Development,2,3,Medical,1,1215,Female,Manager,1,Married,17856,15k+,No,22,32,3,2
RM946,50,46-55,No,Travel_Rarely,Research & Development,28,3,Life Sciences,1,1317,Female,Research Director,1,Married,16880,15k+,Yes,11,25,3,3
RM1087,50,46-55,No,Travel_Frequently,Research & Development,22,5,Medical,1,1539,Male,Research Director,4,Single,14411,10k-15k,Yes,13,32,3,32
RM1127,50,46-55,No,Travel_Rarely,Sales,9,3,Marketing,1,1591,Male,Manager,3,Married,19331,15k+,Yes,16,27,3,1
RM1139,50,46-55,No,Travel_Frequently,Research & Development,20,5,Medical,1,1606,Male,Healthcare Representative,3,Married,11245,10k-15k,Yes,15,32,3,30
RM1178,50,46-55,No,Travel_Rarely,Research & Development,17,5,Life Sciences,1,1656,Female,Research Director,1,Divorced,13269,10k-15k,No,15,19,3,14
RM1453,50,46-55,Yes,Travel_Frequently,Sales,1,4,Life Sciences,1,2044,Male,Sales Executive,3,Divorced,6728,5k-10k,No,12,12,3,6
RM1462,50,46-55,Yes,Travel_Rarely,Sales,28,3,Marketing,1,2055,Male,Sales Executive,1,Divorced,10854,10k-15k,Yes,13,20,3,3
RM1462,50,46-55,Yes,Travel_Rarely,Sales,28,3,Marketing,1,2055,Male,Sales Executive,1,Divorced,10854,10k-15k,Yes,13,20,3,3
RM088,51,46-55,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,116,Male,Laboratory Technician,4,Married,2075,Upto 5k,No,23,10,3,4
RM092,51,46-55,No,Travel_Rarely,Sales,21,4,Marketing,1,120,Male,Sales Executive,4,Single,5441,5k-10k,Yes,22,11,1,10
RM111,51,46-55,No,Travel_Frequently,Research & Development,1,4,Medical,1,145,Female,Healthcare Representative,1,Single,7484,5k-10k,No,20,23,2,13
RM124,51,46-55,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,162,Male,Research Director,3,Single,19537,15k+,No,13,23,3,20
RM137,51,46-55,Yes,Travel_Frequently,Research & Development,8,4,Life Sciences,1,179,Male,Manufacturing Director,4,Single,10650,10k-15k,No,15,18,3,4
RM157,51,46-55,No,Travel_Rarely,Research & Development,7,4,Medical,1,211,Male,Manufacturing Director,3,Married,6132,5k-10k,No,17,10,3,1
RM190,51,46-55,No,Travel_Rarely,Research & Development,3,3,Medical,1,258,Female,Healthcare Representative,2,Single,13734,10k-15k,No,18,21,3,7
RM214,51,46-55,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,296,Male,Research Director,2,Married,12490,10k-15k,No,16,16,1,10
RM259,51,46-55,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,353,Male,Research Scientist,4,Married,2723,Upto 5k,No,11,1,2,1
RM300,51,46-55,No,Travel_Rarely,Research & Development,2,3,Medical,1,408,Male,Manufacturing Director,2,Divorced,5482,5k-10k,No,18,13,3,4
RM377,51,46-55,No,Travel_Rarely,Sales,14,2,Life Sciences,1,500,Female,Sales Executive,4,Married,4936,Upto 5k,No,11,18,2,7
RM617,51,46-55,No,Travel_Rarely,Sales,26,4,Marketing,1,851,Female,Manager,3,Married,16307,15k+,No,14,29,2,20
RM780,51,46-55,Yes,Travel_Rarely,Research & Development,4,4,Life Sciences,1,1081,Male,Research Scientist,3,Married,2461,Upto 5k,Yes,12,18,4,10
RM919,51,46-55,No,Travel_Frequently,Sales,9,3,Life Sciences,1,1282,Male,Manager,2,Divorced,19847,15k+,Yes,24,31,2,29
RM931,51,46-55,No,Travel_Frequently,Research & Development,6,2,Medical,1,1297,Female,Laboratory Technician,3,Single,2838,Upto 5k,No,14,8,2,7
RM963,51,46-55,No,Travel_Rarely,Human Resources,5,3,Life Sciences,1,1352,Male,Manager,2,Divorced,14026,10k-15k,Yes,11,33,3,33
RM972,51,46-55,No,Travel_Rarely,Research & Development,11,2,Technical Degree,1,1367,Female,Manufacturing Director,2,Single,13142,10k-15k,No,16,29,2,5
RM988,51,46-55,No,Travel_Frequently,Sales,2,3,Marketing,1,1391,Male,Sales Executive,2,Married,10596,10k-15k,No,11,14,3,4
RM1276,51,46-55,No,Travel_Rarely,Research & Development,3,3,Technical Degree,1,1786,Female,Manager,3,Married,13116,10k-15k,No,11,15,3,2
RM191,52,46-55,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,259,Male,Manager,3,Married,19999,15k+,No,14,34,3,33
RM231,52,46-55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,316,Female,Laboratory Technician,4,Single,3212,Upto 5k,No,15,6,2,2
RM238,52,46-55,No,Non-Travel,Sales,2,4,Life Sciences,1,329,Male,Manager,3,Single,19068,15k+,Yes,18,33,4,33
RM318,52,46-55,Yes,Travel_Rarely,Research & Development,8,4,Medical,1,433,Male,Research Scientist,2,Married,4941,Upto 5k,No,15,11,2,8
RM407,52,46-55,No,Travel_Rarely,Research & Development,3,3,Medical,1,543,Male,Manufacturing Director,3,Married,7969,5k-10k,Yes,14,28,3,5
RM409,52,46-55,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,546,Female,Manager,4,Married,16555,15k+,No,13,31,1,5
RM469,52,46-55,No,Travel_Rarely,Research & Development,6,2,Technical Degree,1,630,Male,Research Scientist,1,Divorced,5577,5k-10k,Yes,12,18,3,10
RM562,52,46-55,No,Travel_Rarely,Sales,3,4,Marketing,1,776,Male,Manager,1,Married,16856,15k+,No,11,34,4,34
RM571,52,46-55,No,Non-Travel,Research & Development,19,4,Medical,1,791,Male,Research Scientist,4,Married,4258,Upto 5k,No,18,5,3,4
RM588,52,46-55,No,Travel_Rarely,Research & Development,11,4,Life Sciences,1,813,Female,Laboratory Technician,3,Married,3149,Upto 5k,No,20,9,3,5
RM628,52,46-55,No,Travel_Frequently,Research & Development,25,4,Medical,1,867,Female,Manufacturing Director,4,Married,13826,10k-15k,No,22,31,3,9
RM700,52,46-55,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,976,Male,Manager,4,Married,17099,15k+,No,15,26,2,9
RM750,52,46-55,Yes,Travel_Rarely,Sales,2,1,Marketing,1,1038,Female,Manager,4,Married,19845,15k+,No,15,33,3,32
RM807,52,46-55,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,1118,Male,Healthcare Representative,2,Single,10445,10k-15k,No,19,18,3,8
RM948,52,46-55,Yes,Travel_Rarely,Sales,5,3,Life Sciences,1,1319,Male,Sales Executive,2,Single,8446,5k-10k,Yes,19,10,2,8
RM995,52,46-55,No,Travel_Frequently,Research & Development,28,2,Medical,1,1401,Female,Manufacturing Director,3,Married,13247,10k-15k,Yes,11,24,2,5
RM1001,52,46-55,No,Travel_Rarely,Research & Development,8,4,Other,1,1409,Female,Laboratory Technician,1,Married,2950,Upto 5k,No,13,12,1,5
RM1435,52,46-55,No,Non-Travel,Sales,29,4,Life Sciences,1,2019,Male,Sales Representative,4,Divorced,3482,Upto 5k,No,15,16,2,9
RM019,53,46-55,No,Travel_Rarely,Sales,2,4,Life Sciences,1,23,Female,Manager,4,Married,15427,15k+,No,16,31,3,25
RM026,53,46-55,No,Travel_Rarely,Research & Development,5,3,Other,1,32,Female,Manager,3,Divorced,19094,15k+,No,11,26,2,14
RM153,53,46-55,No,Travel_Rarely,Sales,6,2,Marketing,1,205,Male,Sales Representative,3,Married,2306,Upto 5k,Yes,20,13,1,7
RM185,53,46-55,No,Travel_Rarely,Research & Development,13,2,Medical,1,250,Female,Manufacturing Director,1,Divorced,4450,Upto 5k,No,11,5,3,4
RM281,53,46-55,No,Travel_Rarely,Research & Development,3,4,Medical,1,386,Male,Research Director,3,Married,17584,15k+,Yes,16,21,2,5
RM503,53,46-55,No,Travel_Rarely,Sales,1,1,Medical,1,682,Female,Sales Executive,1,Single,8381,5k-10k,No,20,18,4,14
RM535,53,46-55,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,730,Male,Research Director,3,Married,14814,10k-15k,No,19,32,3,5
RM557,53,46-55,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,769,Male,Laboratory Technician,4,Single,2450,Upto 5k,No,17,19,3,2
RM625,53,46-55,No,Travel_Rarely,Sales,7,2,Marketing,1,862,Female,Sales Executive,4,Married,10934,10k-15k,Yes,18,35,3,5
RM647,53,46-55,No,Travel_Rarely,Sales,8,3,Marketing,1,897,Male,Sales Executive,4,Married,11836,10k-15k,No,14,28,3,2
RM650,53,46-55,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,901,Female,Research Director,4,Single,14275,10k-15k,No,18,33,3,12
RM702,53,46-55,No,Travel_Rarely,Sales,2,2,Medical,1,981,Male,Manager,3,Divorced,14852,10k-15k,No,13,22,4,17
RM761,53,46-55,No,Travel_Frequently,Sales,2,3,Marketing,1,1050,Female,Sales Executive,2,Married,7525,5k-10k,No,12,30,3,15
RM859,53,46-55,No,Travel_Rarely,Research & Development,7,2,Medical,1,1201,Female,Manager,3,Divorced,18606,15k+,No,18,26,3,7
RM1044,53,46-55,No,Travel_Rarely,Research & Development,2,3,Medical,1,1472,Male,Research Director,2,Single,16598,15k+,No,12,35,2,9
RM1112,53,46-55,Yes,Travel_Rarely,Research & Development,2,5,Technical Degree,1,1572,Female,Manufacturing Director,4,Married,10169,10k-15k,No,16,34,3,33
RM1204,53,46-55,No,Travel_Rarely,Research & Development,24,4,Medical,1,1689,Male,Healthcare Representative,4,Married,7005,5k-10k,No,15,11,3,4
RM1269,53,46-55,No,Non-Travel,Research & Development,1,4,Medical,1,1775,Female,Manufacturing Director,3,Married,12965,10k-15k,Yes,20,27,2,3
RM1397,53,46-55,Yes,Travel_Rarely,Sales,24,4,Life Sciences,1,1968,Male,Sales Executive,1,Single,10448,10k-15k,Yes,13,15,2,2
RM096,54,46-55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,126,Female,Research Director,3,Married,13549,10k-15k,No,12,16,1,4
RM113,54,46-55,No,Non-Travel,Human Resources,26,3,Human Resources,1,148,Female,Manager,4,Single,17328,15k+,Yes,12,23,3,5
RM220,54,46-55,No,Travel_Rarely,Sales,3,3,Marketing,1,303,Female,Sales Executive,1,Married,5940,5k-10k,No,14,16,3,6
RM333,54,46-55,No,Travel_Frequently,Research & Development,20,4,Life Sciences,1,450,Female,Research Scientist,3,Single,4869,Upto 5k,No,12,20,2,4
RM393,54,46-55,No,Travel_Rarely,Research & Development,5,2,Medical,1,522,Male,Research Director,1,Married,19406,15k+,No,11,24,2,4
RM432,54,46-55,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,578,Female,Laboratory Technician,3,Single,3780,Upto 5k,No,11,19,3,1
RM511,54,46-55,No,Travel_Rarely,Human Resources,19,4,Medical,1,698,Male,Human Resources,2,Married,10725,10k-15k,No,15,16,4,9
RM576,54,46-55,No,Travel_Rarely,Research & Development,19,4,Medical,1,799,Female,Manufacturing Director,1,Divorced,5485,5k-10k,Yes,11,9,3,5
RM729,54,46-55,No,Travel_Rarely,Research & Development,17,3,Technical Degree,1,1013,Female,Manufacturing Director,3,Married,10739,10k-15k,No,11,22,3,10
RM772,54,46-55,No,Travel_Rarely,Sales,2,4,Life Sciences,1,1070,Female,Sales Executive,3,Married,10686,10k-15k,No,11,13,3,9
RM891,54,46-55,No,Travel_Frequently,Research & Development,1,4,Life Sciences,1,1245,Female,Manufacturing Director,3,Divorced,10502,10k-15k,No,17,33,1,5
RM895,54,46-55,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,1250,Male,Research Director,4,Married,17779,15k+,No,14,36,3,10
RM1009,54,46-55,No,Travel_Rarely,Research & Development,1,3,Medical,1,1422,Female,Research Director,4,Single,17328,15k+,No,19,29,2,20
RM1077,54,46-55,No,Travel_Frequently,Research & Development,11,4,Medical,1,1520,Female,Manager,4,Divorced,16032,15k+,No,20,26,3,14
RM1185,54,46-55,No,Travel_Rarely,Research & Development,22,5,Medical,1,1665,Female,Manager,3,Married,17426,15k+,No,25,36,3,10
RM1306,54,46-55,No,Travel_Rarely,Research & Development,7,4,Medical,1,1830,Female,Research Scientist,4,Married,6854,5k-10k,No,15,14,2,7
RM1398,54,46-55,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,1969,Female,Research Scientist,3,Married,2897,Upto 5k,No,11,9,2,4
RM1407,54,46-55,No,Travel_Rarely,Research & Development,10,3,Medical,1,1980,Female,Manufacturing Director,1,Single,4440,Upto 5k,Yes,19,9,3,5
RM066,55,46-55,No,Travel_Rarely,Research & Development,8,3,Medical,1,84,Female,Manager,3,Divorced,14756,10k-15k,Yes,14,21,3,5
RM083,55,46-55,No,Travel_Rarely,Sales,1,2,Life Sciences,1,106,Male,Sales Executive,4,Married,10239,10k-15k,No,14,24,3,1
RM188,55,46-55,No,Travel_Rarely,Research & Development,14,4,Medical,1,254,Male,Research Director,2,Single,18722,15k+,No,11,36,3,24
RM271,55,46-55,No,Travel_Rarely,Research & Development,1,3,Medical,1,374,Male,Manager,1,Single,19045,15k+,Yes,14,37,3,36
RM284,55,46-55,No,Travel_Rarely,Research & Development,20,2,Technical Degree,1,389,Male,Laboratory Technician,4,Married,5415,5k-10k,Yes,19,12,3,10
RM380,55,46-55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,505,Female,Manager,4,Single,16659,15k+,Yes,13,30,3,5
RM446,55,46-55,No,Travel_Rarely,Sales,18,5,Life Sciences,1,597,Female,Manager,2,Single,16835,15k+,No,23,37,3,10
RM569,55,46-55,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,787,Male,Manager,1,Married,19859,15k+,Yes,13,24,3,5
RM609,55,46-55,Yes,Travel_Rarely,Sales,2,1,Medical,1,842,Male,Sales Executive,4,Single,5160,5k-10k,No,16,12,2,9
RM746,55,46-55,No,Travel_Frequently,Research & Development,18,4,Medical,1,1034,Male,Healthcare Representative,2,Married,6385,5k-10k,Yes,14,17,3,8
RM775,55,46-55,No,Non-Travel,Research & Development,2,1,Medical,1,1074,Male,Manager,1,Single,16756,15k+,No,15,31,4,9
RM788,55,46-55,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,1096,Male,Manufacturing Director,2,Married,10976,10k-15k,No,18,23,3,3
RM915,55,46-55,No,Non-Travel,Research & Development,8,1,Medical,1,1278,Male,Healthcare Representative,2,Divorced,13577,10k-15k,Yes,15,34,3,33
RM956,55,46-55,No,Travel_Rarely,Research & Development,2,2,Medical,1,1336,Female,Manager,3,Married,19187,15k+,No,14,23,3,19
RM976,55,46-55,Yes,Travel_Rarely,Sales,13,4,Marketing,1,1372,Male,Sales Executive,3,Single,13695,10k-15k,Yes,17,24,2,19
RM1011,55,46-55,No,Travel_Rarely,Research & Development,1,4,Medical,1,1424,Male,Research Director,4,Divorced,14732,10k-15k,No,13,31,4,7
RM1066,55,46-55,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,1501,Male,Healthcare Representative,3,Married,4035,Upto 5k,Yes,16,4,3,3
RM1117,55,46-55,No,Travel_Rarely,Sales,26,5,Marketing,1,1578,Male,Manager,4,Married,19586,15k+,No,21,36,3,36
RM1208,55,46-55,No,Travel_Rarely,Research & Development,22,3,Technical Degree,1,1694,Male,Research Scientist,2,Divorced,3537,Upto 5k,No,12,8,3,4
RM1265,55,46-55,No,Travel_Rarely,Research & Development,2,3,Medical,1,1770,Male,Research Director,1,Married,19038,15k+,No,12,34,3,1
RM1337,55,46-55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,1873,Male,Research Scientist,4,Married,2662,Upto 5k,No,20,19,4,5
RM1402,55,46-55,No,Travel_Rarely,Human Resources,26,4,Human Resources,1,1973,Male,Manager,2,Married,19636,15k+,Yes,18,35,3,10
RM086,56,55+,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,112,Male,Manufacturing Director,4,Single,7260,5k-10k,No,11,37,2,6
RM123,56,55+,Yes,Travel_Rarely,Research & Development,14,4,Life Sciences,1,161,Female,Research Scientist,2,Married,4963,Upto 5k,Yes,18,7,3,5
RM176,56,55+,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,241,Female,Research Scientist,1,Divorced,4257,Upto 5k,Yes,18,19,3,2
RM402,56,55+,No,Travel_Frequently,Sales,6,3,Life Sciences,1,532,Female,Sales Executive,1,Married,13212,10k-15k,No,11,36,2,7
RM553,56,55+,No,Travel_Rarely,Research & Development,9,3,Medical,1,762,Male,Healthcare Representative,4,Married,11103,10k-15k,No,11,30,2,10
RM773,56,55+,No,Travel_Frequently,Research & Development,9,3,Medical,1,1071,Female,Research Scientist,3,Married,2942,Upto 5k,No,19,18,3,5
RM852,56,55+,No,Travel_Rarely,Research & Development,4,4,Technical Degree,1,1191,Female,Manager,1,Divorced,19943,15k+,No,13,28,3,5
RM957,56,55+,No,Travel_Rarely,Human Resources,8,4,Life Sciences,1,1338,Male,Manager,2,Single,19717,15k+,No,14,36,3,7
RM977,56,55+,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1,1373,Male,Manufacturing Director,2,Married,13402,10k-15k,Yes,12,33,3,19
RM1024,56,55+,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,1441,Female,Research Scientist,1,Married,2066,Upto 5k,No,22,5,4,3
RM1355,56,55+,Yes,Travel_Rarely,Research & Development,24,2,Life Sciences,1,1907,Male,Laboratory Technician,4,Single,2587,Upto 5k,No,16,5,3,4
